"eventID","occurrenceID","recordedByID","individualCount","basisOfRecord","occurrenceStatus","occurrenceRemarks","organismID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet"
"HV2006_122_399","HV2006_122_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2006_125_399","HV2006_125_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2006_129_399","HV2006_129_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2006_132_399","HV2006_132_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_94_399","HV2007_94_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_98_399","HV2007_98_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_102_399","HV2007_102_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_106_399","HV2007_106_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_110_399","HV2007_110_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2007_113_399","HV2007_113_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_95_399","HV2008_95_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_102_399","HV2008_102_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_106_399","HV2008_106_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_114_399","HV2008_114_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_118_399","HV2008_118_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_122_399","HV2008_122_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_125_399","HV2008_125_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_129_399","HV2008_129_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2008_133_399","HV2008_133_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_100_399","HV2009_100_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_103_399","HV2009_103_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_106_399","HV2009_106_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_110_399","HV2009_110_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_112_399","HV2009_112_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2009_115_399","HV2009_115_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_99_399","HV2010_99_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_103_399","HV2010_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_106_399","HV2010_106_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_110_399","HV2010_110_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_113_399","HV2010_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_116_399","HV2010_116_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_121_399","HV2010_121_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2010_124_399","HV2010_124_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2011_101_399","HV2011_101_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2011_105_399","HV2011_105_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2011_108_399","HV2011_108_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2011_111_399","HV2011_111_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2011_115_399","HV2011_115_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_107_399","HV2012_107_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_114_399","HV2012_114_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_99_399","HV2012_99_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_121_399","HV2012_121_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_125_399","HV2012_125_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2012_94_399","HV2012_94_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_120_399","HV2013_120_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_113_399","HV2013_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_117_399","HV2013_117_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_123_399","HV2013_123_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_126_399","HV2013_126_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_130_399","HV2013_130_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2013_133_399","HV2013_133_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_104_399","HV2014_104_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_92_399","HV2014_92_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_100_399","HV2014_100_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_107_399","HV2014_107_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_112_399","HV2014_112_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_115_399","HV2014_115_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2014_97_399","HV2014_97_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_96_399","HV2015_96_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_99_399","HV2015_99_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_103_399","HV2015_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_106_399","HV2015_106_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_110_399","HV2015_110_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_113_399","HV2015_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_117_399","HV2015_117_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_121_399","HV2015_121_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_124_399","HV2015_124_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_128_399","HV2015_128_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_131_399","HV2015_131_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2015_135_399","HV2015_135_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_96_399","HV2016_96_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_100_399","HV2016_100_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_103_399","HV2016_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_106_399","HV2016_106_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_109_399","HV2016_109_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_113_399","HV2016_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_118_399","HV2016_118_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_120_399","HV2016_120_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_123_399","HV2016_123_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_127_399","HV2016_127_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_131_399","HV2016_131_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2016_135_399","HV2016_135_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_96_399","HV2017_96_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_100_399","HV2017_100_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_103_399","HV2017_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_107_399","HV2017_107_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_111_399","HV2017_111_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_114_399","HV2017_114_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_118_399","HV2017_118_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_123_399","HV2017_123_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_128_399","HV2017_128_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_131_399","HV2017_131_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2017_136_399","HV2017_136_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_97_399","HV2018_97_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_100_399","HV2018_100_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_103_399","HV2018_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_106_399","HV2018_106_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_109_399","HV2018_109_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_113_399","HV2018_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_117_399","HV2018_117_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_120_399","HV2018_120_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_125_399","HV2018_125_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_128_399","HV2018_128_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2018_131_399","HV2018_131_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_96_399","HV2019_96_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_99_399","HV2019_99_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_103_399","HV2019_103_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_107_399","HV2019_107_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_110_399","HV2019_110_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_113_399","HV2019_113_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_116_399","HV2019_116_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_120_399","HV2019_120_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2019_124_399","HV2019_124_399_o1",58,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_90_399","HV2020_90_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_97_399","HV2020_97_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_101_399","HV2020_101_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_104_399","HV2020_104_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_108_399","HV2020_108_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_111_399","HV2020_111_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_115_399","HV2020_115_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_118_399","HV2020_118_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_121_399","HV2020_121_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_125_399","HV2020_125_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_129_399","HV2020_129_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2020_132_399","HV2020_132_399_o1",162,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_111_399","HV2021_111_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_115_399","HV2021_115_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_119_399","HV2021_119_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_123_399","HV2021_123_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_126_399","HV2021_126_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_130_399","HV2021_130_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_133_399","HV2021_133_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_136_399","HV2021_136_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_140_399","HV2021_140_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_143_399","HV2021_143_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_148_399","HV2021_148_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV2021_151_399","HV2021_151_399_o1",NA,1,"HumanObservation","present",NA,399,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_110_400","HV1996_110_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_113_400","HV1996_113_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_117_400","HV1996_117_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_121_400","HV1996_121_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_124_400","HV1996_124_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_128_400","HV1996_128_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_131_400","HV1996_131_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_135_400","HV1996_135_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1996_138_400","HV1996_138_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"HV1997_99_400","HV1997_99_400_o1",NA,1,"HumanObservation","present",NA,400,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
